"title","url","stars","name","reviewUrl","text"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Navis Otnaidu","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210TFYyd3phMkp3WkZFeUxWSlZVVWxvVFRWWWRHYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOmtLV2wza2JwZFEyLVJVUUloTTVYdGc%7C0cw2hlWE-pR%7C?hl=en","Kesini weekend di hari sabtu, mulai dari petugas parkir motor, tiket, kafetaria, penjaga wahana semuanya RAMAH BANGEEETT ⭐️

Ga ekspek makanan di salah satu kafetaria sebelum masuk ke daerah wahana enak dan porsinya proporsional, ternyata proper masaknya

Kemudian bagian toilet, saya masuk ke toilet yg biasanya untuk wahana renang, disitu BERSIH, LUAS, AIRNYA JERNIH, TIDAK BAU, TOILET BANYAK, ada yg wc duduk dan jongkok

Sekali lagi, semua petugas RAMAAAAHHH, kagum sekali"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","vina raisa Rafania","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2paWWRHeExNMmMyYm5SRlVXSjRhMXBJZG1WSk9HYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOjZYdGxLM2c2bnRFUWJ4a1pIdmVJOGc%7C0cw00O0mbs-%7C?hl=en","banyak sekali permainan seruuu dan aku merasa senang saat bermain main di sanaa"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","miuw miuw","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25ONllXZFFNRVp2UzBaRVQwZEtOMHhSZEdaSVJYYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOnN6YWdQMEZvS0ZET0dKN0xRdGZIRXc%7C0cvCbJjNgnS%7C?hl=en","Relatif sepi"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","1","Rayan Khalili","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaUWQxQTVTV2xGT1ZWbVdWRk9hR1JMYjNGaVUzYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOlZQd1A5SWlFOVVmWVFOaGRLb3FiU3c%7C0cvB401kLNN%7C?hl=en","Buat kalian yang BB lebih dari 75kg mending dipikir pikir lagi deh kesini, karena kasus wahana yang roboh beberapa bulan lalu sekarang peraturan yg dulunya minim 100 kg untuk naik wahana ekstrem sekarang turun ke 75kg (dan bakal ditimbang ditempat sama petuganya). Lagian BB 75kg kan normal untuk ukuran cowok + tinggi diatas 175, terus kalau hampir semua wahana yg bagus dibatasin untuk naik, mau naik apaan? apalagi kalau ada bule cowo yang tingginya diatas 190 pasti BB nya diatas 75. Kalau bikin peraturan harusnya dicantumin di loket sebelum beli, atau di official websitenya biar konsumen ngga merasa ditipu, udah jauh jauh eh gabisa naik banyak wahana 👎👎"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","1","lazkon","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GTE5rbGxSRjlMY1d0MFNrZE1NRGQ1ZVU1emFsRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOmFLNkllRF9LcWt0SkdMMDd5eU5zalE%7C0cuxIYKOnFb%7C?hl=en","👎"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","mei Sholihah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GTlgybEdVMmhYU2poNFNIVjFWbVJJWDFOcmIwRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOmFNX2lGU2hXSjh4SHV1VmRIX1Nrb0E%7C0cuw3Oi1060%7C?hl=en","Batu dan malang mmg t4 yg menarik utk berlibur. Karena t4 wisatanya di kelola dengan baik..
Klo ke jatim park baik 1,2 atau 3 perlu waktu yg lama karrna biar puas bermain dan berkeliling disana..

Jatim park 1, kombinasi edukasi dan juga hiburan t4 bermain anak atau remaja.. jd sangat cocok utk t4 liburan keluarga."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Pratiwi Wulandari","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxeGRFRmpWalJhU0RORlUzYzBXRXBtWkdoUk5IYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOi1xdEFjVjRaSDNFU3c0WEpmZGhRNHc%7C0cuu8uUcW8e%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","3","Erinda Juni","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pRemMxZGpOblZqZGs4MVJEazVTVkUwUW5jeFNuYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOjQzc1djNnVjdk81RDk5SVE0QncxSnc%7C0cuRrbpja6G%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Mas Jun","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tkWE5qbFpaMGcyVlRsaVF6bE9hRU5hYWtaMGMzYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOkdXNjlZZ0g2VTliQzlOaENaakZ0c3c%7C0ctTEU_whr_%7C?hl=en","cocok buat refresing sekeluarg"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Fardhan Athariz","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWa2FFSjNTM0Z0TFRORGNITkRWRXRqTVdrek4zYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOlVkaEJ3S3FtLTNDcHNDVEtjMWkzN3c%7C0csukdMisAx%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Jumali Q","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25sSk5tMUZhRTA1UVdzMFkxQnpUV05RZEhGWmRXYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOnlJNm1FaE05QWs0Y1BzTWNQdHFZdWc%7C0cs_8oj2Bzc%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","1","Wanda Lidia","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xSbWNGbGpRV1U0YzJWM01WOW1TMEpuV0dKVVYyYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOlRmcFljQWU4c2V3MV9mS0JnWGJUV2c%7C0csZUGpjLP6%7C?hl=en","wahana banyak yg tidak beroprasi, udah bayar mahal malah banyak yg tidak bisa digunakan, staf juga beberapa yg tidak ramah."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","pratiwi sukma","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25SNk0yVmphM1Z3U2tKa1JESlNTbEZ4WTBaRk1HYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOnR6M2Vja3VwSkJkRDJSSlFxY0ZFMGc%7C0csR-dAdSlM%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","TAYTON","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21Wb1lVRnJYMU5HTVZoS2IxWlhhVTFYZUZKUVpuYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOmVoYUFrX1NGMVhKb1ZXaU1XeFJQZnc%7C0csPMRsu6Pd%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","papercraft ufo","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkYVFrSk1iWHBrTTFJeVZFTjJhQzFwVjIxdFRIYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOjdaQkJMbXpkM1IyVEN2aC1pV21tTHc%7C0crgDTsuXqA%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Endik Bogang","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT201VWVHaDZORU5GY21nMlNqRTBNeTFPTldoMFRXYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOm5UeGh6NENFcmg2SjE0My1ONWh0TWc%7C0cr8DcPDS5G%7C?hl=en","Sangat disukai para pengunjung"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Renaissance Man","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VLZTYzOEN4NTh5R2JBEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEKe638Cx58yGbA%7CCgsI76WMwQYQyOHNSA%7C?hl=en","Tempat hiburan keluarga yang hits di Batu, butuh tambahan wahanan baru lagi agar tidak bosan ketika 2-3 kali datang"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Yuta","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKSGRVaGxTa3hvZW5FelJVZzJTVkI2TVRkTVJGRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOkJHdUhlSkxoenEzRUg2SVB6MTdMRFE%7C0cpvkQj4o_E%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","ervina dini","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xkRU9GcHVlbmxaUVZaTlpHaHBRbmgyYkVwWGFFRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOldEOFpuenlZQVZNZGhpQnh2bEpXaEE%7C0cpTDwrwijq%7C?hl=en","Tidak stoller friendly, susah buangettt kalau bawa bayi, sangat mengecewakan. Jadi susah naik wahana karena fokus cari jalan buat stoller. Tpi suasana, kebersihan, wahana dan edukasi sangat sangat bagus dan terawat.. suka"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Ardhi Nugi Nugraha (Ardhi)","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25OcVIyOWphRzVwYjFOZllrVldNR0p1ZG5wb04wRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOnNqR29jaG5pb1NfYkVWMGJudnpoN0E%7C0cpGM_HD9H4%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Ulya","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKWU1HWkViRkpwY1dZMlIydDJUbDlHTmxaUVUxRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOkJYMGZEbFJpcWY2R2t2Tl9GNlZQU1E%7C0cozEV3cQ32%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Lanita Gendis","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQyLU8zM1NnEAE!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CIHM0ogKEICAgID2-O33Sg%7CCgsIlLDTkwYQ4L34IQ%7C?hl=en","All jatim park is so peak trust me i'll never stop goinh here over and over"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Patsy Octavian","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xCblZXeEdNWE5XVTJaemQyNURTbmxyVEdGNlYwRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOlBnVWxGMXNWU2Zzd25DSnlrTGF6V0E%7C0cnN6QONo6W%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Sulik Aisyah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21ZMVFtaFRVMkU0YjJwVmFuTkJNM2d0UnpadFpGRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOmY1QmhTU2E4b2pVanNBM3gtRzZtZFE%7C0cmNaRTeYDO%7C?hl=en","Pramuka⚜️"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Mochamad Johan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21GdVdHTk9VWGhqVmxrd2JGaEtTbXQzYXpsb1psRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOmFuWGNOUXhjVlkwbFhKSmt3azloZlE%7C0cmFt-Smom6%7C?hl=en","Banyak permainan, ada yang baru setiap tahun"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Putri Nabila","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tRellWUjNlWFJhTUMxd1VteExhRXhTWTFSMlJrRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOkQzYVR3eXRaMC1wUmxLaExSY1R2RkE%7C0cm1ZYgk-P7%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Triasita Sita","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tZd01uWlRRVzgxYXpGRWFYWnNWemR6TjFsWlRFRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOkYwMnZTQW81azFEaXZsVzdzN1lZTEE%7C0cl_IKu6zbi%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Dipa Nusantara","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT210cVNWRjZkMDFaYzJsSlV6ZzFTV1JUUjA5dVEwRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOmtqSVF6d01Zc2lJUzg1SWRTR09uQ0E%7C0clLQ2Gb50Q%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Oya","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGSlN5MVBaMHRvTFhkc2NuQlZXbU5LUWpoMWRrRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOlFJSy1PZ0toLXdscnBVWmNKQjh1dkE%7C0ckh74eAl3W%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","Resma Anggun Berliani","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25aeFZGQXdWa0V3U21OSFQxZEdkbmd4YVdWcFdGRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOnZxVFAwVkEwSmNHT1dGdngxaWVpWFE%7C0ckGGFONOVD%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","1","Noerfi Choiriyah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xGMFpWTk5kakJ2TUVJdGEwUlFNVE5xZGs1RWJuYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOlF0ZVNNdjBvMEIta0RQMTNqdk5Ebnc%7C0cjvIdjQgVk%7C?hl=en","wahana banyak yang off"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Ban Dra","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21OUlVEaFplak5PTUV4UVNHVkRSbUZFVlRWTFNtYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOmNRUDhZejNOMExQSGVDRmFEVTVLSmc%7C0cjNO1UWiMx%7C?hl=en","Kangen dengan jatim Park 1 terakhir kesana pas SD, sekarang sudah SMP, semoga bisa kesana lagi aminn"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Gikha Anisa","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xScFZHTjNOMkptYW1OU2FXVlFiR1kxZEV4T2FuYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOlRpVGN3N2JmamNSaWVQbGY1dExOanc%7C0ciaa9ZTB_u%7C?hl=en","Tempatnya luas, permainan banyak dan seru sekalii, cocok sekali untuk belajar sambil liburan. Suasana ramai"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Khannfrom The4666","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xKck1YTkNabTFVY2tsbU5UQm1SWEZFYjNVeGVsRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOlJrMXNCZm1UcklmNTBmRXFEb3UxelE%7C0ciFF4k9fUm%7C?hl=en","Pertama kali ke jtp 1 lagi setelah sekiann lamaa,, nice place dan waktu kesana pas high season jadi serba mengantri kalo mau naik wahana.. tpi overall tempatnya bagus"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Devi Z Jessica","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25CNVoxWXdaRGREWDNKVVdsOVFabGxEYlMxUFEzYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOnB5Z1YwZDdDX3JUWl9QZllDbS1PQ3c%7C0chvE89mY4P%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","2","Muhammad Wildan Firdaus","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xod1ZtVlljRXc1Vlc1YWJVczJXVk0yUzJscFluYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOlhwVmVYcEw5VW5abUs2WVM2S2lpYnc%7C0chfTQR7-Sk%7C?hl=en","banyak yg maintenance jadi berasa rugi kesana"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","1","Ryuu R","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tSa1dYUkxhMkZuV1ZKRmJHTllkM2RDU1c5U2JHYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOkRkWXRLa2FnWVJFbGNYd3dCSW9SbGc%7C0chcPPuBEZv%7C?hl=en","DATENG TGL 2 AGTS KEMAREN , 6 ORG. DATENG SEKITAR JAM 10 PAGI, HAMPIR SELURUH WAHANA TUTUP,sisa roller coaster gatotkaca itupun cm naks 2x naik kata petugas. wahana sisa ga sampe 7 yg buka."
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Viqi Tikusgenit","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tKNWJGcE5TbHBLVERScU1WWlVWM2RYYmpreWQzYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOkJ5bFpNSlpKTDRqMVZUV3dXbjkyd3c%7C0chFGeEQF-4%7C?hl=en","Hai. Tempatnya seruh yaman dan bersi,
Saran buat jatim park 1 di tambah pos keamanan di beberapa titik di karenakan saya tadi kesana menemukan perhiasan bingun di mana tempat lapor alhasil saya berikan ke penjaga wahana dan penjaga wahana lupa tidak melapor ke tim keamanan mungkin di karenakan fokus jaga wahana hinga sore pengumuman kehilangan sedangkan di temukannya siang hari. Di mohon di tampah tempat lapor atau pos satpamnya biar pengunjung mudah melapor kehilangan dan mudah melapor menemukan barang. Trimakasi itu saja saran saya"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","Arifsetiawan Setiawan","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21WSmVqY3dRMDl4TjJZNVIxQk1ha3BoU0RSWk1GRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOmVJejcwQ09xN2Y5R1BMakphSDRZMFE%7C0ch4dVingG0%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","4","shadam","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21RMFdrRjBkRVJIVjJaWmVHdFlTMG90UVc4d1EyYxAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOmQ0WkF0dERHV2ZZeGtYS0otQW8wQ2c%7C0cgdyB9BHdw%7C?hl=en",
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","2","paki yeteteah","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s0NVpsSlhSekpXT1ZkeU1UazJXVWsxVUdJeFYwRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOk45ZlJXRzJWOVdyMTk2WUk1UGIxV0E%7C0cgcmFhXw07%7C?hl=en","wisatanya seru cuma pelayanannya kurang"
"Jawa Timur Park 1","https://www.google.com/maps/search/?api=1&query=Jawa%20Timur%20Park%201&query_place_id=ChIJuQcd1iqHeC4RgJdHUq1IqFk","5","rohmatul laili","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2kxT04xcGtkUzFLUWpob1ExWllRak53V2xBeGRsRRAB!2m1!1s0x0:0x59a848ad52479780!3m1!1s2@1:CAIQACodChtycF9oOi1ON1pkdS1KQjhoQ1ZYQjNwWlAxdlE%7C0cfQLlBj-pk%7C?hl=en",
